country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,literate,can_add,can_divide,employed_last_year,employment_category_last_year,employment_type_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,borrowing_recency,formal_savings,informal_savings,has_insurance,has_investment,bank_interest_rate,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,can_call_viaphone,can_text_viaphone,can_use_internet_viaphone,active_bank_user,poverty_probability
G,FALSE,27,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,1,2,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.371
C,FALSE,50,TRUE,FALSE,P,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.515
C,TRUE,26,TRUE,TRUE,P,Other,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.664
G,TRUE,25,TRUE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,TRUE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.295
D,FALSE,27,TRUE,FALSE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.757
C,FALSE,65,TRUE,FALSE,P,Head,2,FALSE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.185
A,FALSE,22,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.949
C,FALSE,30,FALSE,TRUE,P,Spouse,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.99
C,TRUE,42,FALSE,TRUE,P,Head,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.282
J,FALSE,46,TRUE,FALSE,X,Head,1,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.715
A,FALSE,25,TRUE,TRUE,Q,Spouse,3,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.633
J,FALSE,22,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6
F,FALSE,35,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.449
F,TRUE,65,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.191
A,FALSE,33,FALSE,TRUE,Q,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.732
J,FALSE,21,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.929
A,FALSE,25,FALSE,TRUE,Q,Head,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.949
F,TRUE,35,FALSE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.191
A,FALSE,35,TRUE,TRUE,P,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.982
A,TRUE,31,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.915
C,FALSE,65,TRUE,TRUE,P,Spouse,0,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.282
D,FALSE,85,TRUE,FALSE,Q,Head,0,FALSE,FALSE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.796
F,TRUE,37,TRUE,TRUE,X,Spouse,2,FALSE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.321
A,FALSE,17,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.409
C,TRUE,20,FALSE,FALSE,X,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0
D,TRUE,15,FALSE,FALSE,X,Sister/Brother,1,TRUE,TRUE,FALSE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.569
I,FALSE,21,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.482
J,TRUE,23,FALSE,FALSE,X,Other,3,TRUE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,3,2,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.453
J,TRUE,39,FALSE,TRUE,X,Head,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.216
A,FALSE,40,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.633
G,FALSE,32,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.216
G,FALSE,24,TRUE,FALSE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.824
I,TRUE,48,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.031
G,TRUE,28,TRUE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.241
D,TRUE,16,FALSE,FALSE,X,Son/Daughter,1,TRUE,TRUE,FALSE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.456
I,FALSE,30,TRUE,TRUE,Q,Spouse,0,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.886
D,FALSE,29,TRUE,TRUE,Q,Head,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,TRUE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.569
G,TRUE,28,TRUE,TRUE,X,Spouse,3,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,TRUE,0,1,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.355
C,FALSE,30,TRUE,TRUE,P,Spouse,0,FALSE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.447
J,FALSE,26,FALSE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,salaried,FALSE,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.049
G,FALSE,29,TRUE,FALSE,X,Head,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.437
I,FALSE,57,TRUE,FALSE,Q,Father/Mother,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.846
A,FALSE,18,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.604
F,FALSE,63,TRUE,FALSE,X,Head,0,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.785
A,FALSE,28,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.969
I,FALSE,19,TRUE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.584
G,FALSE,42,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.608
F,FALSE,18,FALSE,FALSE,Q,Son/Daughter,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.964
F,FALSE,50,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.755
J,FALSE,47,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.342
F,FALSE,33,FALSE,FALSE,X,Head,3,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.191
D,FALSE,33,TRUE,FALSE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.456
F,FALSE,33,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.975
I,FALSE,33,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.914
C,TRUE,40,TRUE,FALSE,P,Head,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.957
J,TRUE,38,FALSE,TRUE,Q,Father/Mother,3,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.772
F,TRUE,33,FALSE,FALSE,X,Sister/Brother,2,TRUE,TRUE,TRUE,FALSE,unemployed,not_working,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.755
D,FALSE,58,TRUE,TRUE,Q,Spouse,0,FALSE,FALSE,FALSE,TRUE,employed,salaried,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.612
D,FALSE,40,FALSE,TRUE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.999
C,TRUE,58,TRUE,TRUE,P,Spouse,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.97
D,FALSE,21,TRUE,FALSE,X,Other,2,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.95
J,FALSE,68,TRUE,TRUE,X,Head,2,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.453
I,FALSE,16,FALSE,FALSE,Q,Son/Daughter,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.548
A,FALSE,60,FALSE,TRUE,P,Head,1,TRUE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.915
F,FALSE,18,TRUE,FALSE,X,Head,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.755
A,TRUE,80,FALSE,TRUE,Q,Father/Mother,2,FALSE,TRUE,FALSE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.732
J,TRUE,45,TRUE,FALSE,X,Head,1,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.342
G,FALSE,54,FALSE,TRUE,X,Head,2,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.671
F,FALSE,30,TRUE,FALSE,X,Father/Mother,1,FALSE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.785
C,FALSE,16,FALSE,FALSE,P,Son/Daughter,1,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.282
J,TRUE,29,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,TRUE,FALSE,1,2,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.027
D,FALSE,42,TRUE,TRUE,Q,Spouse,1,TRUE,TRUE,FALSE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
F,FALSE,22,TRUE,TRUE,Q,Spouse,1,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.875
A,TRUE,38,TRUE,TRUE,O,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.633
G,FALSE,27,TRUE,TRUE,X,Spouse,0,FALSE,FALSE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,2,2,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.938
C,FALSE,39,FALSE,TRUE,P,Head,0,FALSE,TRUE,TRUE,FALSE,other,other,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.185
F,FALSE,40,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.449
I,FALSE,35,TRUE,TRUE,Q,Spouse,0,FALSE,TRUE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.914
D,FALSE,68,TRUE,FALSE,X,Head,1,FALSE,TRUE,FALSE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.569
F,FALSE,31,FALSE,FALSE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,TRUE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.492
A,FALSE,23,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0.969
D,FALSE,37,TRUE,FALSE,N,Spouse,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.95
C,FALSE,40,TRUE,TRUE,P,Spouse,0,TRUE,FALSE,FALSE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.97
G,TRUE,30,FALSE,TRUE,Q,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,FALSE,3,2,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.54
C,FALSE,29,FALSE,TRUE,P,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.447
J,TRUE,25,TRUE,TRUE,X,Spouse,1,FALSE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,0,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.342
D,FALSE,43,TRUE,FALSE,X,Head,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,TRUE,FALSE,0,0,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
G,FALSE,39,TRUE,TRUE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.701
A,TRUE,68,FALSE,FALSE,P,Father/Mother,1,FALSE,TRUE,TRUE,FALSE,retired_or_disabled,not_working,FALSE,FALSE,FALSE,1,2,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.633
D,FALSE,39,TRUE,TRUE,X,Spouse,0,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,3,2,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.569
G,FALSE,30,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,2,2,TRUE,FALSE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.574
J,FALSE,26,TRUE,FALSE,X,Head,1,TRUE,TRUE,FALSE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.453
A,FALSE,61,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.987
D,FALSE,23,TRUE,FALSE,X,Spouse,1,TRUE,TRUE,TRUE,TRUE,employed,irregular_seasonal,TRUE,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.895
F,TRUE,28,TRUE,TRUE,X,Spouse,2,TRUE,TRUE,TRUE,TRUE,employed,self_employed,TRUE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.449
C,TRUE,30,FALSE,FALSE,P,Son/Daughter,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,TRUE,FALSE,0,0,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.185
A,TRUE,46,FALSE,TRUE,P,Head,3,TRUE,TRUE,TRUE,TRUE,employed,salaried,TRUE,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.604
A,FALSE,35,TRUE,TRUE,Q,Spouse,2,TRUE,TRUE,TRUE,FALSE,housewife_or_student,not_working,FALSE,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879
A,FALSE,46,TRUE,TRUE,Q,Spouse,1,FALSE,TRUE,TRUE,TRUE,employed,irregular_seasonal,FALSE,FALSE,FALSE,3,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.843
A,FALSE,66,FALSE,TRUE,Q,Head,0,FALSE,TRUE,TRUE,TRUE,employed,self_employed,FALSE,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.879
